Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2013","2013","kg/ha","9319.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2014","2014","kg/ha","8690.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2015","2015","kg/ha","9460.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2016","2016","kg/ha","9415","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2017","2017","kg/ha","9267.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2018","2018","kg/ha","9357.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2019","2019","kg/ha","9484.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2020","2020","kg/ha","9767.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2021","2021","kg/ha","9951.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2022","2022","kg/ha","10101.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01620","Tea leaves","2023","2023","kg/ha","10250.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2012","2012","kg/ha","20565.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2013","2013","kg/ha","20712.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2014","2014","kg/ha","21241.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2015","2015","kg/ha","21362.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2016","2016","kg/ha","24201.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2017","2017","kg/ha","25982.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2018","2018","kg/ha","25043.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2019","2019","kg/ha","24336.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","25122.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","25066.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","24548","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","24057.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2012","2012","kg/ha","1782.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2013","2013","kg/ha","1716.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2014","2014","kg/ha","1694.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2015","2015","kg/ha","1712.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2016","2016","kg/ha","1717.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2017","2017","kg/ha","1724","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2018","2018","kg/ha","1738.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2019","2019","kg/ha","1754.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2020","2020","kg/ha","1775.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2021","2021","kg/ha","1793.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2022","2022","kg/ha","1808.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01970","Unmanufactured tobacco","2023","2023","kg/ha","1823.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01376","Walnuts, in shell","2012","2012","kg/ha","1269.8","X","Figure from international organizations",""
"QCL","Crops and livestock products","356","India","5412","Yield","01376","Walnuts, in shell","2013","2013","kg/ha","1161.3","X","Figure from international organizations",""
"QCL","Crops and livestock products","356","India","5412","Yield","01376","Walnuts, in shell","2014","2014","kg/ha","1387.1","X","Figure from international organizations",""
"QCL","Crops and livestock products","356","India","5412","Yield","01376","Walnuts, in shell","2015","2015","kg/ha","1129","X","Figure from international organizations",""
"QCL","Crops and livestock products","356","India","5412","Yield","01376","Walnuts, in shell","2016","2016","kg/ha","1064.5","X","Figure from international organizations",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2012","2012","kg/ha","24323.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2013","2013","kg/ha","22086.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2014","2014","kg/ha","24133.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2015","2015","kg/ha","24101.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2016","2016","kg/ha","24473.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2017","2017","kg/ha","23978","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2018","2018","kg/ha","24950.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2019","2019","kg/ha","24950","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2020","2020","kg/ha","27215.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2021","2021","kg/ha","27344.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2022","2022","kg/ha","27566.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01221","Watermelons","2023","2023","kg/ha","28777.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2012","2012","kg/ha","3177.5","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2013","2013","kg/ha","3153.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2014","2014","kg/ha","3145.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2015","2015","kg/ha","2749.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2016","2016","kg/ha","3033.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2017","2017","kg/ha","3199.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2018","2018","kg/ha","3368.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2019","2019","kg/ha","3533.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2020","2020","kg/ha","3439.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2021","2021","kg/ha","3520.8","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2022","2022","kg/ha","3537.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","0111","Wheat","2023","2023","kg/ha","3520.7","A","Official figure",""
